Big Model,Small Model,Dataset,Estimator,HC_File,Pearson_Max_Per_Row_Big,Pearson_Max_Per_Row_Small,Pearson_Max_Per_Row_Diff,Difference_Pearson_Max_Per_Row,Spearman_Max_Per_Row_Big,Spearman_Max_Per_Row_Small,Spearman_Max_Per_Row_Diff,Difference_Spearman_Max_Per_Row,Partial_Pearson_Max_Per_Row_Big,Partial_Pearson_Max_Per_Row_Small,Partial_Pearson_Max_Per_Row_Diff,Pearson_Max_Per_Row_Big_Q50,Partial_Pearson_Max_Per_Row_Big_Q50,Pearson_Max_Per_Row_Small_Q50,Partial_Pearson_Max_Per_Row_Small_Q50,Pearson_Max_Per_Row_Diff_Q50,Partial_Pearson_Max_Per_Row_Diff_Q50,Pearson_Max_Per_Row_Big_Q90,Partial_Pearson_Max_Per_Row_Big_Q90,Pearson_Max_Per_Row_Small_Q90,Partial_Pearson_Max_Per_Row_Small_Q90,Pearson_Max_Per_Row_Diff_Q90,Partial_Pearson_Max_Per_Row_Diff_Q90,Avg_HC_Max_Per_Row,Median_HC_Max_Per_Row
Qwen,Qwen Small,lambada,JohnsonSU,hc_values_per_expert_standard_1_new.parquet,0.08670877703065258,0.1765554688661424,-0.1480173648923084,0.23472614192296098,0.03161102670849344,0.1383704429647848,-0.14128119466055125,0.1728922213690447,0.029499235389104664,0.0924624271415846,-0.10221288538390333,0.08527563860171006,0.005109889259894438,0.16466420978515442,0.06764129946899149,-0.18886850474076344,-0.1283792182872165,0.10461042593486972,0.027989910981854788,0.12242536257177634,0.04544293495239899,-0.06844178942735893,-0.04411420117919041,0.5996052986922156,0.752197380652948
Qwen,Qwen Small,lambada,JohnsonSU,hc_values_per_expert_hat_1_new.parquet,0.1093281035919031,0.19345097690342278,-0.13770654715571695,0.24703465074762004,0.03539889480674599,0.1419055813626132,-0.14065769954692126,0.17605659435366725,0.06140070007796887,0.12166231352332146,-0.09594330703489544,0.09983927127506323,0.03207257876444335,0.17641661293294153,0.09330047946581967,-0.18746715564518424,-0.1332084610046443,0.10310081480993447,0.03502834520899175,0.12377610325202487,0.055530036748687416,-0.07393673207785255,-0.05245364378150027,0.2796589392600968,0.740081361612944
Qwen,Qwen Small,lambada,JohnsonSU,hc_values_map_agg_hat_1_new.parquet,0.04107833854049083,0.10877644676711007,-0.11228824369543805,0.1533665822359289,-0.000108086525365115,0.08972828585400763,-0.11875070831235268,0.11864262178698756,-0.02548546625564775,0.020641949223709623,-0.077959368774198,0.01209425614655896,-0.007620283626839404,0.07910400720454523,0.022539944574134423,-0.14141365814561319,-0.06014800326760748,0.03303068123399974,0.06116008120520935,0.04296992764563357,0.06910281071347632,-0.03058168270183615,-0.03488034599054272,0.3942108801989288,0.6570312376676085
Qwen,Qwen Small,lambada,JohnsonSU,hc_values_map_agg_standard_1_new.parquet,0.03487268200537298,0.10556540350019605,-0.11750648112553869,0.15237916313091165,-0.0034120597672614448,0.08510932211821466,-0.11823433963827794,0.1148222798710165,-0.032314290938884084,0.018004192055304114,-0.08522629375218614,0.010890968011661437,-0.00870424209572719,0.07907719203819105,0.02365406291425051,-0.14347079412683478,-0.06437538265464118,0.037348145317496126,0.06529166357485591,0.0467010090947062,0.07252346721764627,-0.030658095531150575,-0.03464315228819068,0.48457995663905196,0.6581419927512234
Qwen,Qwen Small,hellaswag,GMM,hc_values_per_expert_standard_1_new.parquet,0.09461595506156431,0.11513205646081456,-0.037393191829492876,0.1320091468910572,0.05784850516877294,0.09795797251773292,-0.03721412644686815,0.09506263161564109,0.08560758489210385,0.10508566854758823,-0.035388462236419206,0.11191797860794592,0.09882005387648723,0.13621728036166098,0.12748214732098256,-0.0955564438072049,-0.10004182349981044,0.07364842717036678,0.029567405478863336,0.08273201459404758,0.0306948230042634,-0.03799421383605222,-0.010358657821142054,1.4266662474911918,1.000658068879395
Qwen,Qwen Small,hellaswag,GMM,hc_values_per_expert_hat_1_new.parquet,0.12357673474919187,0.14496432475924875,-0.03916097935371063,0.1627377141029025,0.06203552115949417,0.1030873453222312,-0.03541143877457416,0.09744695993406832,0.11744551286898745,0.13787078550858056,-0.03729349276861901,0.12344012082088736,0.11401849986760366,0.15782583525785845,0.15046262607291933,-0.12197040124730792,-0.12279310010547037,0.07687295235715219,0.05325141815869047,0.09508060927832447,0.06819140044961612,-0.05633350166110917,-0.04325235752017865,0.6875878003310343,0.9708002071609353
Qwen,Qwen Small,hellaswag,GMM,hc_values_map_agg_hat_1_new.parquet,-0.032733362163830285,-0.05552641438394458,0.041022615841400066,-0.07375597800523034,-0.08632423946143931,-0.09311868171560929,0.031450072373885925,-0.11777431183532525,-0.05777926241599269,-0.08297849047724139,0.043472248853521,-0.047049345061924736,-0.07385632197328226,-0.0848416420836344,-0.12008461788297504,0.10043997942029818,0.12631884641343602,-0.12183048286695278,-0.12738898265603943,-0.18806890741246968,-0.1849004538765315,0.16071551388201058,0.14597763242563633,0.8792676454644275,0.7735505822434311
Qwen,Qwen Small,hellaswag,GMM,hc_values_map_agg_standard_1_new.parquet,-0.06417926241258799,-0.0889718146413618,0.04482680507773306,-0.10900606749032105,-0.11122882685340682,-0.12491214112921747,0.036666399668892076,-0.1478952265222989,-0.06387700549210314,-0.08972976235146256,0.04460224374729641,-0.06719604668178242,-0.07734923592448809,-0.10824985677652474,-0.12247250831826144,0.11520966319221669,0.1251836065043902,-0.11520845994372483,-0.11938636555302465,-0.1772918981257513,-0.17392602529150916,0.15092002623227008,0.1380364884564556,0.9667498628966569,0.8510627745445558
Qwen,Qwen Small,hellaswag,GLM,hc_values_per_expert_standard_1_new.parquet,0.07679460485390519,0.06545437958177075,0.01974051109646862,0.057054093757436565,0.007431063459435628,0.023736062954374675,0.004762618569166879,0.002668444890268749,0.12893686123313375,0.12066113434841692,0.014007377887196306,0.058316480253383075,0.0768805813482818,0.05083762235171868,0.07759054875315605,-0.00577491566520261,-0.03061435273620393,-0.061679637064053064,-0.1090959550952982,-0.12812736196406355,-0.19256700042764008,0.14426163274168025,0.18528014147045363,0.14633270815756966,0.30163347281511527
Qwen,Qwen Small,hellaswag,GLM,hc_values_per_expert_hat_1_new.parquet,0.10310225526590361,0.09061110295707442,0.02161083157184103,0.08149142369406258,0.02641220910706733,0.04737359350374471,0.0012203884558498466,0.025191820651217483,0.14424403508224198,0.1342772167838515,0.016932353480657445,0.07171015107595195,0.0866027099473757,0.06236437093810443,0.08382436889578981,-0.006775100077694146,-0.026663764816522058,-0.06844742975367166,-0.10824242585036553,-0.14892423406338284,-0.2038082987924082,0.17296703289957616,0.20780357402214228,-0.00809047264736763,0.3002373469306957
Qwen,Qwen Small,hellaswag,GLM,hc_values_map_agg_hat_1_new.parquet,0.15782933189626525,0.141310078599438,0.028425328440233155,0.1294040034560321,0.11235583763970614,0.14558786076140492,-0.006470402225819539,0.11882623986552568,0.0026649094197278298,-0.029053426623048988,0.05479476934600289,0.0869431136194888,-0.028487659353734616,0.07962493935673422,-0.07440173449839244,-0.016984310911281192,0.10948405279191475,-0.12418008153176671,-0.15191506258717546,-0.21376315044948868,-0.2296119801708313,0.2059847068414172,0.19152682281968117,-0.20312041068319245,-0.10816329150959156
Qwen,Qwen Small,hellaswag,GLM,hc_values_map_agg_standard_1_new.parquet,0.14921379791265887,0.13430331233209572,0.02560847381937566,0.12360532409328322,0.10791370378374879,0.1387247999869569,-0.0024805994931266216,0.11039430327687541,-0.0017694241748288145,-0.030440940949519588,0.04953691430673581,0.08228134829334391,-0.030007784826295087,0.07578114367089611,-0.07306905419253329,-0.017003727878197906,0.10386345707276336,-0.12560752789022742,-0.15286096675495806,-0.21046179133242626,-0.22515420403324182,0.19734807476271107,0.18143618051441715,-0.10988127075198068,-0.10803817002235444
